user_id,timestamp,cell_id,data_MB,voice_min,sms_count,signal_strength,location_change,is_weekend,hour_of_day
U043,2025-04-05 18:00:00,C135,8.12,0.0,0,-82.7,0,1,18
U043,2025-04-05 19:00:00,C135,38.38,9.93,1,-80.0,0,1,19
U043,2025-04-05 20:00:00,C135,3.87,5.03,0,-84.1,0,1,20
U043,2025-04-05 21:00:00,C118,38.68,4.32,0,-79.2,1,1,21
U043,2025-04-05 22:00:00,C118,31.84,6.7,1,-83.4,0,1,22
U043,2025-04-05 23:00:00,C118,46.06,4.62,0,-100.2,0,1,23
U043,2025-04-06 00:00:00,C118,2.73,0.0,1,-85.9,0,1,0
U043,2025-04-06 01:00:00,C118,24.59,8.25,0,-90.5,0,1,1
U043,2025-04-06 02:00:00,C118,8.1,3.2,0,-93.2,0,1,2
U043,2025-04-06 03:00:00,C118,23.77,0.0,1,-82.6,0,1,3
U043,2025-04-06 04:00:00,C118,13.64,0.0,0,-91.7,0,1,4
U043,2025-04-06 05:00:00,C118,6.08,0.71,0,-77.5,0,1,5
U043,2025-04-06 06:00:00,C118,20.36,0.0,0,-81.8,0,1,6
U043,2025-04-06 07:00:00,C118,10.56,0.0,0,-85.6,0,1,7
U043,2025-04-06 08:00:00,C118,29.17,13.15,0,-77.7,0,1,8
U043,2025-04-06 09:00:00,C118,39.08,0.0,0,-88.5,0,1,9
U043,2025-04-06 10:00:00,C118,2.5,0.0,0,-82.1,0,1,10
U043,2025-04-06 11:00:00,C118,56.45,3.77,0,-85.8,0,1,11
U043,2025-04-06 12:00:00,C118,6.68,8.27,1,-87.0,0,1,12
U043,2025-04-06 13:00:00,C118,6.22,0.0,0,-89.8,0,1,13
U043,2025-04-06 14:00:00,C109,1.14,0.0,0,-85.1,1,1,14
U043,2025-04-06 15:00:00,C109,21.97,0.0,0,-78.3,0,1,15
U043,2025-04-06 16:00:00,C109,21.67,0.67,0,-85.3,0,1,16
U043,2025-04-06 17:00:00,C109,30.07,6.93,0,-90.7,0,1,17
U043,2025-04-06 18:00:00,C109,11.17,0.0,1,-86.5,0,1,18
U043,2025-04-06 19:00:00,C109,23.88,0.0,0,-86.7,0,1,19
U043,2025-04-06 20:00:00,C197,65.35,0.0,0,-83.4,1,1,20
U043,2025-04-06 21:00:00,C197,14.29,1.09,0,-82.6,0,1,21
U043,2025-04-06 22:00:00,C197,69.97,17.21,2,-80.9,0,1,22
U043,2025-04-06 23:00:00,C158,7.8,1.44,0,-92.4,1,1,23
U043,2025-04-07 00:00:00,C158,4.38,0.0,0,-81.3,0,0,0
U043,2025-04-07 01:00:00,C158,31.45,21.09,1,-94.3,0,0,1
U043,2025-04-07 02:00:00,C158,18.13,1.16,1,-83.9,0,0,2
U043,2025-04-07 03:00:00,C158,70.46,1.0,2,-89.6,0,0,3
U043,2025-04-07 04:00:00,C158,9.89,5.12,1,-84.4,0,0,4
U043,2025-04-07 05:00:00,C158,60.74,8.12,0,-87.3,0,0,5
U043,2025-04-07 06:00:00,C158,18.84,1.33,0,-89.6,0,0,6
U043,2025-04-07 07:00:00,C115,34.62,0.0,2,-83.9,1,0,7
U043,2025-04-07 08:00:00,C115,39.52,0.0,0,-84.8,0,0,8
U043,2025-04-07 09:00:00,C115,297.75,0.0,0,-81.8,0,0,9
U043,2025-04-07 10:00:00,C197,7.5,0.0,0,-85.3,1,0,10
U043,2025-04-07 11:00:00,C197,12.53,8.21,0,-80.6,0,0,11
U043,2025-04-07 12:00:00,C197,24.5,0.0,0,-85.7,0,0,12
U043,2025-04-07 13:00:00,C197,3.42,0.0,0,-83.1,0,0,13
U043,2025-04-07 14:00:00,C197,25.35,4.62,3,-89.3,0,0,14
U043,2025-04-07 15:00:00,C197,122.85,6.57,0,-80.1,0,0,15
U043,2025-04-07 16:00:00,C197,35.07,0.89,0,-86.5,0,0,16
U043,2025-04-07 17:00:00,C197,31.64,0.19,0,-79.3,0,0,17
U043,2025-04-07 18:00:00,C197,45.13,5.46,0,-94.0,0,0,18
U043,2025-04-07 19:00:00,C197,3.6,0.64,0,-85.1,0,0,19
U043,2025-04-07 20:00:00,C197,100.46,0.17,0,-84.3,0,0,20
U043,2025-04-07 21:00:00,C150,70.2,2.36,0,-79.5,1,0,21
U043,2025-04-07 22:00:00,C150,34.26,0.0,0,-87.8,0,0,22
U043,2025-04-07 23:00:00,C150,1.72,0.0,1,-88.3,0,0,23
U044,2025-04-01 00:00:00,C177,14.47,5.85,1,-89.4,0,0,0
U044,2025-04-01 01:00:00,C177,14.41,1.62,1,-81.1,0,0,1
U044,2025-04-01 02:00:00,C177,45.23,8.64,0,-87.4,0,0,2
U044,2025-04-01 03:00:00,C177,8.6,2.14,0,-84.9,0,0,3
U044,2025-04-01 04:00:00,C155,102.78,0.0,2,-82.2,1,0,4
U044,2025-04-01 05:00:00,C155,6.94,0.0,0,-79.8,0,0,5
U044,2025-04-01 06:00:00,C155,136.61,7.6,0,-79.1,0,0,6
U044,2025-04-01 07:00:00,C155,27.34,0.02,0,-71.8,0,0,7
U044,2025-04-01 08:00:00,C155,69.86,6.95,0,-84.2,0,0,8
U044,2025-04-01 09:00:00,C155,14.57,0.78,0,-84.6,0,0,9
U044,2025-04-01 10:00:00,C155,59.04,0.0,1,-89.9,0,0,10
U044,2025-04-01 11:00:00,C155,23.46,0.0,0,-85.8,0,0,11
U044,2025-04-01 12:00:00,C155,96.42,3.73,0,-86.7,0,0,12
U044,2025-04-01 13:00:00,C155,29.2,0.0,0,-80.9,0,0,13
U044,2025-04-01 14:00:00,C155,1.11,0.27,0,-79.9,0,0,14
U044,2025-04-01 15:00:00,C155,1.85,2.03,0,-79.4,0,0,15
U044,2025-04-01 16:00:00,C155,33.87,3.08,0,-94.4,0,0,16
U044,2025-04-01 17:00:00,C155,8.47,2.98,0,-88.2,0,0,17
U044,2025-04-01 18:00:00,C155,82.56,0.0,2,-75.1,0,0,18
U044,2025-04-01 19:00:00,C155,36.12,0.0,0,-91.8,0,0,19
U044,2025-04-01 20:00:00,C155,30.45,0.58,0,-93.4,0,0,20
U044,2025-04-01 21:00:00,C155,10.72,6.84,0,-85.6,0,0,21
U044,2025-04-01 22:00:00,C155,59.0,3.89,0,-95.4,0,0,22
U044,2025-04-01 23:00:00,C155,21.03,1.52,0,-88.7,0,0,23
U044,2025-04-02 00:00:00,C155,12.15,0.0,0,-84.2,0,0,0
U044,2025-04-02 01:00:00,C155,34.04,0.0,0,-81.6,0,0,1
U044,2025-04-02 02:00:00,C155,4.74,1.15,0,-90.2,0,0,2
U044,2025-04-02 03:00:00,C155,45.95,0.0,0,-88.1,0,0,3
U044,2025-04-02 04:00:00,C155,3.72,1.35,0,-89.4,0,0,4
U044,2025-04-02 05:00:00,C155,12.05,0.0,0,-79.5,0,0,5
U044,2025-04-02 06:00:00,C155,27.89,0.59,0,-80.5,0,0,6
U044,2025-04-02 07:00:00,C155,42.94,0.0,0,-94.5,0,0,7
U044,2025-04-02 08:00:00,C155,1.43,3.12,0,-91.8,0,0,8
U044,2025-04-02 09:00:00,C155,5.71,0.0,0,-82.5,0,0,9
U044,2025-04-02 10:00:00,C155,55.21,5.05,0,-96.4,0,0,10
U044,2025-04-02 11:00:00,C155,107.57,1.9,0,-86.7,0,0,11
U044,2025-04-02 12:00:00,C155,34.73,5.23,0,-94.0,0,0,12
U044,2025-04-02 13:00:00,C155,44.89,0.0,0,-83.8,0,0,13
U044,2025-04-02 14:00:00,C155,2.75,0.08,0,-84.8,0,0,14
U044,2025-04-02 15:00:00,C155,2.33,1.76,0,-78.7,0,0,15
U044,2025-04-02 16:00:00,C155,44.39,0.0,0,-87.2,0,0,16
U044,2025-04-02 17:00:00,C155,5.55,0.35,0,-90.4,0,0,17
U044,2025-04-02 18:00:00,C155,83.09,8.18,0,-88.1,0,0,18
U044,2025-04-02 19:00:00,C170,3.22,4.44,0,-87.4,1,0,19
U044,2025-04-02 20:00:00,C170,38.7,2.75,0,-93.9,0,0,20
U044,2025-04-02 21:00:00,C170,2.71,0.0,0,-83.5,0,0,21
U044,2025-04-02 22:00:00,C170,85.41,0.0,0,-78.2,0,0,22
U044,2025-04-02 23:00:00,C170,7.57,0.0,1,-88.5,0,0,23
U044,2025-04-03 00:00:00,C170,29.26,0.0,0,-84.5,0,0,0
U044,2025-04-03 01:00:00,C170,48.08,3.78,1,-85.5,0,0,1
U044,2025-04-03 02:00:00,C170,19.06,1.78,0,-84.8,0,0,2
U044,2025-04-03 03:00:00,C170,91.45,0.0,0,-77.4,0,0,3
U044,2025-04-03 04:00:00,C170,27.12,6.42,0,-79.7,0,0,4
U044,2025-04-03 05:00:00,C170,22.88,2.63,0,-81.6,0,0,5
U044,2025-04-03 06:00:00,C147,8.96,1.13,1,-87.0,1,0,6
U044,2025-04-03 07:00:00,C147,8.57,3.85,0,-86.5,0,0,7
U044,2025-04-03 08:00:00,C147,120.01,2.45,0,-92.9,0,0,8
U044,2025-04-03 09:00:00,C147,39.68,0.0,0,-89.1,0,0,9
U044,2025-04-03 10:00:00,C147,34.36,5.24,0,-86.6,0,0,10
U044,2025-04-03 11:00:00,C147,9.82,1.6,0,-73.7,0,0,11
U044,2025-04-03 12:00:00,C120,31.82,0.0,0,-86.6,1,0,12
U044,2025-04-03 13:00:00,C150,2.43,7.34,0,-84.8,1,0,13
U044,2025-04-03 14:00:00,C150,16.66,13.27,0,-75.2,0,0,14
U044,2025-04-03 15:00:00,C150,5.32,0.0,2,-85.7,0,0,15
U044,2025-04-03 16:00:00,C150,0.16,8.87,3,-86.8,0,0,16
U044,2025-04-03 17:00:00,C150,17.57,4.03,1,-85.3,0,0,17
U044,2025-04-03 18:00:00,C150,11.51,10.0,0,-85.8,0,0,18
U044,2025-04-03 19:00:00,C150,62.41,14.53,0,-78.0,0,0,19
U044,2025-04-03 20:00:00,C150,48.02,4.06,0,-79.1,0,0,20
U044,2025-04-03 21:00:00,C150,16.78,14.77,0,-86.6,0,0,21
U044,2025-04-03 22:00:00,C150,11.09,3.73,2,-92.7,0,0,22
U044,2025-04-03 23:00:00,C150,31.16,0.0,0,-93.1,0,0,23
U044,2025-04-04 00:00:00,C150,26.23,16.19,0,-83.5,0,0,0
U044,2025-04-04 01:00:00,C150,13.37,0.0,0,-75.6,0,0,1
U044,2025-04-04 02:00:00,C150,55.21,0.62,0,-82.7,0,0,2
U044,2025-04-04 03:00:00,C150,20.88,0.53,0,-88.1,0,0,3
U044,2025-04-04 04:00:00,C150,5.97,10.34,0,-80.9,0,0,4
U044,2025-04-04 05:00:00,C150,39.39,0.0,0,-84.9,0,0,5
U044,2025-04-04 06:00:00,C153,5.06,10.07,0,-75.4,1,0,6
U044,2025-04-04 07:00:00,C153,5.4,1.17,0,-88.7,0,0,7
U044,2025-04-04 08:00:00,C129,16.12,8.06,0,-93.4,1,0,8
U044,2025-04-04 09:00:00,C129,13.09,0.62,0,-80.3,0,0,9
U044,2025-04-04 10:00:00,C129,40.76,6.59,0,-90.8,0,0,10
U044,2025-04-04 11:00:00,C129,12.28,7.34,0,-79.0,0,0,11
U044,2025-04-04 12:00:00,C129,37.93,15.35,0,-85.2,0,0,12
U044,2025-04-04 13:00:00,C129,101.4,4.22,0,-83.7,0,0,13
U044,2025-04-04 14:00:00,C129,4.21,0.0,0,-76.7,0,0,14
U044,2025-04-04 15:00:00,C129,33.33,0.56,0,-77.8,0,0,15
U044,2025-04-04 16:00:00,C129,16.18,0.0,0,-80.5,0,0,16
U044,2025-04-04 17:00:00,C129,148.45,10.99,0,-89.5,0,0,17
U044,2025-04-04 18:00:00,C129,0.96,1.7,0,-82.1,0,0,18
U044,2025-04-04 19:00:00,C129,34.96,2.83,0,-77.1,0,0,19
U044,2025-04-04 20:00:00,C129,47.45,13.53,0,-84.4,0,0,20
U044,2025-04-04 21:00:00,C129,7.88,0.0,0,-91.2,0,0,21
U044,2025-04-04 22:00:00,C129,66.65,7.43,0,-84.1,0,0,22
U044,2025-04-04 23:00:00,C129,6.34,0.0,0,-83.7,0,0,23
U044,2025-04-05 00:00:00,C129,1.11,3.07,3,-76.8,0,1,0
U044,2025-04-05 01:00:00,C129,86.45,2.64,0,-76.7,0,1,1
U044,2025-04-05 02:00:00,C129,21.31,10.65,2,-74.4,0,1,2
U044,2025-04-05 03:00:00,C129,89.03,0.0,0,-82.7,0,1,3
U044,2025-04-05 04:00:00,C129,28.04,0.0,1,-81.8,0,1,4
U044,2025-04-05 05:00:00,C129,3.34,0.42,0,-94.9,0,1,5
U044,2025-04-05 06:00:00,C129,28.0,10.13,0,-82.1,0,1,6
U044,2025-04-05 07:00:00,C129,34.94,4.96,0,-76.0,0,1,7
U044,2025-04-05 08:00:00,C129,25.45,2.71,0,-79.3,0,1,8
U044,2025-04-05 09:00:00,C129,25.41,9.81,0,-93.4,0,1,9
U044,2025-04-05 10:00:00,C129,25.35,0.0,0,-89.2,0,1,10
U044,2025-04-05 11:00:00,C129,55.58,0.83,0,-86.4,0,1,11
U044,2025-04-05 12:00:00,C129,53.66,10.61,2,-83.3,0,1,12
U044,2025-04-05 13:00:00,C129,16.21,1.69,0,-90.9,0,1,13
U044,2025-04-05 14:00:00,C129,55.3,0.77,0,-85.0,0,1,14
U044,2025-04-05 15:00:00,C129,77.91,5.53,1,-84.4,0,1,15
U044,2025-04-05 16:00:00,C129,16.73,3.88,1,-76.6,0,1,16
U044,2025-04-05 17:00:00,C129,23.87,2.18,0,-90.6,0,1,17
U044,2025-04-05 18:00:00,C129,32.39,1.75,0,-86.1,0,1,18
U044,2025-04-05 19:00:00,C129,53.57,0.0,0,-84.7,0,1,19
U044,2025-04-05 20:00:00,C129,3.94,0.0,0,-77.7,0,1,20
U044,2025-04-05 21:00:00,C129,0.03,1.21,0,-90.4,0,1,21
U044,2025-04-05 22:00:00,C129,13.81,5.88,0,-88.3,0,1,22
U044,2025-04-05 23:00:00,C129,5.7,0.44,0,-85.3,0,1,23
U044,2025-04-06 00:00:00,C119,12.68,1.45,0,-83.0,1,1,0
U044,2025-04-06 01:00:00,C119,21.22,0.47,0,-83.7,0,1,1
U044,2025-04-06 02:00:00,C119,19.57,2.94,0,-82.5,0,1,2
U044,2025-04-06 03:00:00,C119,8.36,20.97,0,-85.3,0,1,3
U044,2025-04-06 04:00:00,C119,4.6,1.42,2,-81.4,0,1,4
U044,2025-04-06 05:00:00,C119,11.39,4.67,0,-93.6,0,1,5
U044,2025-04-06 06:00:00,C119,9.95,0.01,0,-89.6,0,1,6
U044,2025-04-06 07:00:00,C119,49.08,13.98,0,-83.9,0,1,7
U044,2025-04-06 08:00:00,C119,3.18,6.6,1,-80.4,0,1,8
U044,2025-04-06 09:00:00,C119,1.33,19.06,3,-86.2,0,1,9
U044,2025-04-06 10:00:00,C142,30.14,6.82,0,-90.7,1,1,10
U044,2025-04-06 11:00:00,C142,3.13,0.55,0,-91.7,0,1,11
U044,2025-04-06 12:00:00,C142,56.41,6.36,0,-82.4,0,1,12
U044,2025-04-06 13:00:00,C142,54.96,0.0,0,-90.8,0,1,13
U044,2025-04-06 14:00:00,C142,27.88,0.01,0,-85.9,0,1,14
U044,2025-04-06 15:00:00,C142,28.98,0.15,0,-86.8,0,1,15
U044,2025-04-06 16:00:00,C142,5.83,5.12,0,-84.6,0,1,16
U044,2025-04-06 17:00:00,C192,12.02,0.0,0,-84.7,1,1,17
U044,2025-04-06 18:00:00,C102,6.76,15.67,0,-84.2,1,1,18
U044,2025-04-06 19:00:00,C102,5.59,0.2,0,-84.9,0,1,19
U044,2025-04-06 20:00:00,C102,0.62,0.35,0,-88.0,0,1,20
U044,2025-04-06 21:00:00,C102,22.51,4.05,2,-81.8,0,1,21
U044,2025-04-06 22:00:00,C102,40.9,0.0,0,-85.3,0,1,22
U044,2025-04-06 23:00:00,C102,80.16,0.08,0,-83.1,0,1,23
U044,2025-04-07 00:00:00,C102,6.59,0.0,0,-84.0,0,0,0
U044,2025-04-07 01:00:00,C102,6.86,1.81,0,-73.9,0,0,1
U044,2025-04-07 02:00:00,C102,46.29,0.0,0,-84.3,0,0,2
U044,2025-04-07 03:00:00,C102,28.02,0.0,4,-83.5,0,0,3
U044,2025-04-07 04:00:00,C102,77.63,1.91,1,-80.0,0,0,4
U044,2025-04-07 05:00:00,C102,22.75,0.0,0,-84.1,0,0,5
U044,2025-04-07 06:00:00,C102,27.42,0.0,0,-79.9,0,0,6
U044,2025-04-07 07:00:00,C114,5.24,6.93,1,-82.8,1,0,7
U044,2025-04-07 08:00:00,C114,156.67,0.0,0,-87.8,0,0,8
U044,2025-04-07 09:00:00,C114,18.04,1.46,0,-84.9,0,0,9
U044,2025-04-07 10:00:00,C143,1.59,18.48,0,-80.0,1,0,10
U044,2025-04-07 11:00:00,C143,81.77,0.0,3,-82.6,0,0,11
U044,2025-04-07 12:00:00,C143,28.18,0.0,0,-87.9,0,0,12
U044,2025-04-07 13:00:00,C104,35.41,0.39,2,-91.5,1,0,13
U044,2025-04-07 14:00:00,C104,12.37,0.0,0,-85.1,0,0,14
U044,2025-04-07 15:00:00,C104,8.79,3.32,0,-87.7,0,0,15
U044,2025-04-07 16:00:00,C104,30.07,8.36,0,-90.1,0,0,16
U044,2025-04-07 17:00:00,C104,4.13,0.0,0,-87.4,0,0,17
U044,2025-04-07 18:00:00,C104,47.93,3.1,0,-82.6,0,0,18
U044,2025-04-07 19:00:00,C104,47.38,0.0,0,-74.0,0,0,19
U044,2025-04-07 20:00:00,C104,20.66,2.59,0,-91.8,0,0,20
U044,2025-04-07 21:00:00,C104,68.62,0.0,0,-81.9,0,0,21
U044,2025-04-07 22:00:00,C104,9.56,0.0,0,-88.6,0,0,22
U044,2025-04-07 23:00:00,C104,27.05,0.0,0,-87.8,0,0,23
U045,2025-04-01 00:00:00,C115,15.14,2.99,0,-89.6,0,0,0
U045,2025-04-01 01:00:00,C115,28.96,11.79,0,-79.0,0,0,1
U045,2025-04-01 02:00:00,C138,18.59,0.0,0,-88.3,1,0,2
U045,2025-04-01 03:00:00,C138,24.29,0.0,0,-83.3,0,0,3
U045,2025-04-01 04:00:00,C138,64.89,11.53,2,-88.9,0,0,4
U045,2025-04-01 05:00:00,C138,69.2,0.0,0,-75.8,0,0,5
U045,2025-04-01 06:00:00,C138,35.58,7.63,0,-70.6,0,0,6
U045,2025-04-01 07:00:00,C138,13.45,0.0,0,-85.4,0,0,7
U045,2025-04-01 08:00:00,C138,2.68,0.0,0,-85.6,0,0,8
U045,2025-04-01 09:00:00,C138,45.56,0.46,0,-77.3,0,0,9
U045,2025-04-01 10:00:00,C138,33.56,7.0,0,-90.5,0,0,10
U045,2025-04-01 11:00:00,C138,15.32,2.16,0,-89.7,0,0,11
U045,2025-04-01 12:00:00,C138,62.76,0.0,1,-86.2,0,0,12
U045,2025-04-01 13:00:00,C138,71.61,13.31,0,-85.3,0,0,13
U045,2025-04-01 14:00:00,C138,39.51,0.0,1,-85.4,0,0,14
U045,2025-04-01 15:00:00,C138,20.18,12.35,0,-93.9,0,0,15
U045,2025-04-01 16:00:00,C138,47.27,18.3,0,-77.9,0,0,16
U045,2025-04-01 17:00:00,C138,19.36,0.0,1,-80.3,0,0,17
U045,2025-04-01 18:00:00,C138,21.85,2.83,0,-93.8,0,0,18
U045,2025-04-01 19:00:00,C138,4.85,0.0,0,-79.5,0,0,19
U045,2025-04-01 20:00:00,C138,18.85,0.0,3,-88.4,0,0,20
U045,2025-04-01 21:00:00,C138,46.43,1.06,1,-88.2,0,0,21
U045,2025-04-01 22:00:00,C138,49.47,1.51,2,-84.6,0,0,22
U045,2025-04-01 23:00:00,C138,19.42,4.62,0,-80.6,0,0,23
U045,2025-04-02 00:00:00,C138,46.78,0.0,0,-73.2,0,0,0
U045,2025-04-02 01:00:00,C138,57.03,0.0,0,-84.2,0,0,1
U045,2025-04-02 02:00:00,C138,10.59,6.03,0,-85.0,0,0,2
U045,2025-04-02 03:00:00,C138,11.25,7.03,0,-86.5,0,0,3
U045,2025-04-02 04:00:00,C164,10.7,0.0,0,-78.5,1,0,4
U045,2025-04-02 05:00:00,C164,19.7,0.39,0,-84.9,0,0,5
U045,2025-04-02 06:00:00,C164,14.13,0.67,0,-86.3,0,0,6
U045,2025-04-02 07:00:00,C164,4.52,8.7,0,-81.0,0,0,7
U045,2025-04-02 08:00:00,C164,36.87,0.58,0,-79.1,0,0,8
U045,2025-04-02 09:00:00,C164,241.86,0.96,0,-83.5,0,0,9
U045,2025-04-02 10:00:00,C164,14.68,0.0,0,-89.4,0,0,10
U045,2025-04-02 11:00:00,C164,6.01,1.98,0,-82.9,0,0,11
U045,2025-04-02 12:00:00,C164,30.37,1.46,0,-85.6,0,0,12
U045,2025-04-02 13:00:00,C164,9.23,16.51,0,-84.2,0,0,13
U045,2025-04-02 14:00:00,C164,13.73,5.82,0,-75.6,0,0,14
U045,2025-04-02 15:00:00,C164,9.66,2.43,0,-89.1,0,0,15
U045,2025-04-02 16:00:00,C175,29.09,0.53,0,-92.3,1,0,16
U045,2025-04-02 17:00:00,C175,4.54,5.38,1,-77.1,0,0,17
U045,2025-04-02 18:00:00,C175,11.8,5.64,0,-84.8,0,0,18
U045,2025-04-02 19:00:00,C175,35.75,15.38,2,-78.4,0,0,19
U045,2025-04-02 20:00:00,C175,15.84,2.0,0,-89.9,0,0,20
U045,2025-04-02 21:00:00,C175,15.8,0.0,0,-77.8,0,0,21
U045,2025-04-02 22:00:00,C175,129.21,0.0,0,-99.3,0,0,22
U045,2025-04-02 23:00:00,C175,20.99,0.0,0,-87.5,0,0,23
U045,2025-04-03 00:00:00,C175,47.4,2.07,2,-84.3,0,0,0
U045,2025-04-03 01:00:00,C144,39.77,0.0,0,-74.1,1,0,1
U045,2025-04-03 02:00:00,C144,13.5,0.0,0,-84.8,0,0,2
U045,2025-04-03 03:00:00,C188,1.7,4.85,1,-73.2,1,0,3
U045,2025-04-03 04:00:00,C188,11.66,1.68,0,-81.7,0,0,4
U045,2025-04-03 05:00:00,C188,3.91,2.64,1,-80.5,0,0,5
U045,2025-04-03 06:00:00,C188,18.62,19.21,0,-87.5,0,0,6
U045,2025-04-03 07:00:00,C188,32.34,5.4,0,-80.5,0,0,7
U045,2025-04-03 08:00:00,C147,59.74,1.32,1,-91.1,1,0,8
U045,2025-04-03 09:00:00,C147,88.99,0.47,0,-86.8,0,0,9
U045,2025-04-03 10:00:00,C122,9.44,0.62,0,-81.0,1,0,10
U045,2025-04-03 11:00:00,C122,0.17,0.0,0,-87.9,0,0,11
U045,2025-04-03 12:00:00,C122,49.79,0.0,0,-83.3,0,0,12
U045,2025-04-03 13:00:00,C122,0.77,1.34,0,-84.7,0,0,13
U045,2025-04-03 14:00:00,C122,35.06,0.0,0,-84.3,0,0,14
U045,2025-04-03 15:00:00,C122,14.18,0.02,0,-88.9,0,0,15
U045,2025-04-03 16:00:00,C122,10.06,2.1,0,-89.6,0,0,16
U045,2025-04-03 17:00:00,C122,66.49,0.0,0,-96.4,0,0,17
U045,2025-04-03 18:00:00,C122,21.93,6.01,0,-91.4,0,0,18
U045,2025-04-03 19:00:00,C122,55.76,0.21,0,-85.8,0,0,19
U045,2025-04-03 20:00:00,C122,10.13,5.58,0,-83.0,0,0,20
U045,2025-04-03 21:00:00,C122,4.71,9.2,0,-86.1,0,0,21
U045,2025-04-03 22:00:00,C122,42.69,11.98,0,-76.9,0,0,22
U045,2025-04-03 23:00:00,C122,24.59,19.16,0,-75.8,0,0,23
U045,2025-04-04 00:00:00,C122,9.68,0.58,0,-84.8,0,0,0
U045,2025-04-04 01:00:00,C122,144.18,1.77,0,-80.9,0,0,1
U045,2025-04-04 02:00:00,C122,46.6,0.89,0,-86.7,0,0,2
U045,2025-04-04 03:00:00,C122,28.54,3.13,0,-85.2,0,0,3
U045,2025-04-04 04:00:00,C122,71.78,8.73,0,-88.3,0,0,4
U045,2025-04-04 05:00:00,C122,21.34,4.09,0,-76.2,0,0,5
U045,2025-04-04 06:00:00,C122,23.58,0.0,0,-86.7,0,0,6
U045,2025-04-04 07:00:00,C122,5.41,1.55,0,-86.0,0,0,7
U045,2025-04-04 08:00:00,C122,57.5,4.39,2,-82.6,0,0,8
U045,2025-04-04 09:00:00,C122,38.25,14.46,0,-90.8,0,0,9
U045,2025-04-04 10:00:00,C122,21.04,0.69,0,-87.7,0,0,10
U045,2025-04-04 11:00:00,C122,13.97,2.31,0,-86.0,0,0,11
U045,2025-04-04 12:00:00,C122,38.4,0.0,1,-89.9,0,0,12
U045,2025-04-04 13:00:00,C122,1.97,8.72,0,-90.4,0,0,13
U045,2025-04-04 14:00:00,C122,21.87,0.0,0,-83.7,0,0,14
U045,2025-04-04 15:00:00,C103,19.19,5.86,0,-82.3,1,0,15
U045,2025-04-04 16:00:00,C103,64.66,1.94,2,-87.8,0,0,16
U045,2025-04-04 17:00:00,C103,7.46,19.17,1,-94.7,0,0,17
U045,2025-04-04 18:00:00,C103,57.81,1.66,0,-80.5,0,0,18
U045,2025-04-04 19:00:00,C103,6.25,0.0,0,-79.7,0,0,19
U045,2025-04-04 20:00:00,C117,42.58,0.0,0,-77.8,1,0,20
U045,2025-04-04 21:00:00,C117,23.29,11.76,0,-88.6,0,0,21
U045,2025-04-04 22:00:00,C117,9.88,0.12,0,-78.6,0,0,22
U045,2025-04-04 23:00:00,C128,0.49,5.73,0,-81.0,1,0,23
U045,2025-04-05 00:00:00,C128,0.41,2.01,0,-94.0,0,1,0
U045,2025-04-05 01:00:00,C128,7.62,0.0,0,-80.9,0,1,1
U045,2025-04-05 02:00:00,C128,11.21,0.0,0,-83.6,0,1,2
U045,2025-04-05 03:00:00,C128,56.83,4.66,2,-84.8,0,1,3
U045,2025-04-05 04:00:00,C128,8.33,15.42,3,-83.7,0,1,4
U045,2025-04-05 05:00:00,C128,28.02,0.59,0,-79.1,0,1,5
U045,2025-04-05 06:00:00,C128,6.65,20.68,0,-87.7,0,1,6
U045,2025-04-05 07:00:00,C128,79.76,0.69,0,-91.7,0,1,7
U045,2025-04-05 08:00:00,C128,5.15,7.1,0,-83.7,0,1,8
U045,2025-04-05 09:00:00,C128,30.49,0.0,0,-86.2,0,1,9
U045,2025-04-05 10:00:00,C128,0.92,32.59,0,-90.6,0,1,10
U045,2025-04-05 11:00:00,C128,11.17,5.97,0,-90.8,0,1,11
U045,2025-04-05 12:00:00,C128,69.7,0.0,1,-77.5,0,1,12
U045,2025-04-05 13:00:00,C128,6.19,0.0,0,-86.5,0,1,13
U045,2025-04-05 14:00:00,C128,45.68,3.22,0,-95.9,0,1,14
U045,2025-04-05 15:00:00,C128,29.81,9.98,3,-85.0,0,1,15
U045,2025-04-05 16:00:00,C128,130.75,0.0,0,-83.2,0,1,16
U045,2025-04-05 17:00:00,C128,16.73,0.64,3,-89.2,0,1,17
U045,2025-04-05 18:00:00,C128,55.69,0.0,0,-86.3,0,1,18
U045,2025-04-05 19:00:00,C128,8.96,4.86,0,-83.2,0,1,19
U045,2025-04-05 20:00:00,C128,0.74,0.0,1,-80.8,0,1,20
U045,2025-04-05 21:00:00,C128,17.91,1.89,0,-92.9,0,1,21
U045,2025-04-05 22:00:00,C128,141.97,3.6,0,-75.3,0,1,22
U045,2025-04-05 23:00:00,C128,15.88,0.73,0,-85.1,0,1,23
U045,2025-04-06 00:00:00,C128,11.95,8.52,1,-84.6,0,1,0
U045,2025-04-06 01:00:00,C112,38.22,1.22,0,-82.9,1,1,1
U045,2025-04-06 02:00:00,C112,30.03,12.24,0,-87.1,0,1,2
U045,2025-04-06 03:00:00,C112,35.38,0.0,0,-84.7,0,1,3
U045,2025-04-06 04:00:00,C112,16.48,2.47,0,-89.2,0,1,4
U045,2025-04-06 05:00:00,C125,47.02,0.0,0,-91.6,1,1,5
